date,log_imoex_actual,log_imoex_pred_ecm,log_imoex_pred_rw,imoex_actual,imoex_pred_ecm,imoex_pred_rw
2024-04-27,8.150713191785675,8.144706297750242,8.146062841136418,3465.8499999999985,3445.093410038421,3449.770000000001
2024-04-29,8.154235696374823,8.146914487431797,8.150713191785675,3478.0800000000017,3452.7092352571663,3465.8499999999985
2024-04-30,8.151860880386323,8.153560225113509,8.154235696374823,3469.830000000002,3475.7314501936976,3478.0800000000017
2024-05-02,8.144049086574928,8.148744372157147,8.151860880386323,3442.8299999999977,3459.033079336076,3469.830000000002
2024-05-03,8.14374115292348,8.142585275928642,8.144049086574928,3441.7699999999973,3437.7940355410724,3442.8299999999977
2024-05-06,8.142077834802693,8.144318097896447,8.14374115292348,3436.0499999999997,3443.756284833031,3441.7699999999973
2024-05-07,8.139618504283998,8.1398654297328,8.142077834802693,3427.610000000002,3428.4564686405956,3436.0499999999997
2024-05-08,8.141055790888139,8.138185532070006,8.139618504283998,3432.5400000000027,3422.7018475724954,3427.610000000002
2024-05-10,8.14606573987619,8.14162998469322,8.141055790888139,3449.7799999999997,3434.5115091637017,3432.5400000000027
2024-05-13,8.148188258912068,8.139063516316018,8.14606573987619,3457.1099999999983,3425.708245465328,3449.7799999999997
2024-05-14,8.150159061625951,8.138284665270522,8.148188258912068,3463.930000000002,3423.0411677797283,3457.1099999999983
2024-05-15,8.152117344212641,8.147721162210992,8.150159061625951,3470.72,3455.4955723999974,3463.930000000002
2024-05-16,8.156584807349201,8.145729060213878,8.152117344212641,3486.259999999998,3448.6187247343973,3470.72
2024-05-17,8.161058101729973,8.155342418456078,8.156584807349201,3501.8900000000026,3481.931398757288,3486.259999999998
2024-05-20,8.15135928912079,8.157021204928489,8.161058101729973,3468.090000000002,3487.7817274397,3501.8900000000026
2024-05-21,8.139843125382697,8.145720838932876,8.15135928912079,3428.3799999999987,3448.5903727873383,3468.090000000002
2024-05-22,8.144574678713019,8.136577369345833,8.139843125382697,3444.6399999999994,3417.202009547823,3428.3799999999987
2024-05-23,8.144037468158576,8.136491997263516,8.144574678713019,3442.7899999999986,3416.910288349169,3444.6399999999994
2024-05-24,8.130500768631357,8.136324834420767,8.144037468158576,3396.5000000000023,3416.3391556493652,3442.7899999999986
2024-05-27,8.10144135587992,8.12559971766207,8.130500768631357,3299.219999999998,3379.89430629789,3396.5000000000023
2024-05-28,8.102559177063155,8.100183779022236,8.10144135587992,3302.9100000000017,3295.0735850437977,3299.219999999998
2024-05-29,8.107126512300836,8.096132345993704,8.102559177063155,3318.030000000002,3281.750821455559,3302.9100000000017
2024-05-30,8.096263114753073,8.107795114880394,8.107126512300836,3282.1800000000017,3320.2491852108637,3318.030000000002
2024-05-31,8.076263586732157,8.089845164678733,8.096263114753073,3217.1899999999982,3261.1825848796943,3282.1800000000017
2024-06-03,8.05243020597681,8.070545044792881,8.076263586732157,3141.419999999998,3198.8448677555316,3217.1899999999982
2024-06-04,8.066813349946436,8.06220473587322,8.05243020597681,3186.93,3172.276461738898,3141.419999999998
2024-06-05,8.074723792076014,8.069009119321397,8.066813349946436,3212.24,3193.9354516575713,3186.93
2024-06-06,8.068521999103142,8.072955204322117,8.074723792076014,3192.3800000000015,3206.563892500054,3212.24
2024-06-07,8.081233823662654,8.066505119996023,8.068521999103142,3233.2200000000025,3185.947844096839,3192.3800000000015
2024-06-10,8.06493202957817,8.071122374629509,8.081233823662654,3180.939999999998,3200.6921895461114,3233.2200000000025
2024-06-11,8.06183380983423,8.061632481128509,8.06493202957817,3171.1000000000004,3170.4616308044665,3180.939999999998
2024-06-13,8.062019847840123,8.059357627864273,8.06183380983423,3171.6899999999973,3163.257493099342,3171.1000000000004
2024-06-14,8.075865644832641,8.062633140182703,8.062019847840123,3215.9100000000008,3173.6357697919034,3171.6899999999973
2024-06-17,8.065793039400996,8.06291488093115,8.075865644832641,3183.680000000002,3174.530038279003,3215.9100000000008
2024-06-18,8.043711520790668,8.061252992312657,8.065793039400996,3114.149999999999,3169.258704337494,3183.680000000002
2024-06-19,8.015482566212173,8.040750452489984,8.043711520790668,3027.4700000000003,3104.942428003816,3114.149999999999
2024-06-20,8.046687035925336,8.006543707230602,8.015482566212173,3123.4299999999985,3000.5284652815253,3027.4700000000003
2024-06-21,8.043775741710654,8.044724182308837,8.046687035925336,3114.3499999999976,3117.305177160421,3123.4299999999985
2024-06-24,8.038528160291378,8.04549543068241,8.043775741710654,3098.0500000000006,3119.7103210706805,3114.3499999999976
2024-06-25,8.042824850660583,8.04154173561294,8.038528160291378,3111.389999999999,3107.400288848502,3098.0500000000006
2024-06-26,8.055697268783113,8.051781104360316,8.042824850660583,3151.699999999999,3139.381560848557,3111.389999999999
2024-06-27,8.055259313961626,8.053103731848635,8.055697268783113,3150.3200000000015,3143.5365403365927,3151.699999999999
2024-06-28,8.056540901783043,8.053872880497089,8.055259313961626,3154.360000000003,3145.9553172982287,3150.3200000000015
2024-07-01,8.066581124598937,8.058709440833237,8.056540901783043,3186.189999999998,3161.2077749886007,3154.360000000003
2024-07-02,8.076294669274962,8.065233262028018,8.066581124598937,3217.2900000000022,3181.898346684331,3186.189999999998
2024-07-03,8.071865003881747,8.074530925994996,8.076294669274962,3203.0699999999997,3211.6205275994357,3217.2900000000022
2024-07-04,8.050004795679321,8.065768530444517,8.071865003881747,3133.81,3183.6019722816336,3203.0699999999997
2024-07-05,8.0549323095886,8.04668094459291,8.050004795679321,3149.289999999998,3123.4109742075084,3133.81
2024-07-08,8.049612225151218,8.051493942926127,8.0549323095886,3132.5799999999977,3138.480180964042,3149.289999999998
2024-07-09,8.02423040627556,8.045364767867639,8.049612225151218,3054.0699999999983,3119.3027175687507,3132.5799999999977
2024-07-10,7.998251387047989,8.020504093953525,8.02423040627556,2975.7499999999995,3042.710758511372,3054.0699999999983
2024-07-11,8.003767523797139,7.999647070289825,7.998251387047989,2992.209999999998,2979.9061040346187,2975.7499999999995
2024-07-12,7.997397456225006,7.9983955935909075,8.003767523797139,2973.2099999999987,2976.1791535627212,2992.209999999998
2024-07-15,7.977103521963721,7.985290276088735,7.997397456225006,2913.4800000000005,2937.429846394412,2973.2099999999987
2024-07-16,7.987816556755371,7.964905776684118,7.977103521963721,2944.859999999999,2878.1579755590633,2913.4800000000005
2024-07-17,7.988624418173012,7.9885869889737195,7.987816556755371,2947.2400000000007,2947.1296892311116,2944.859999999999
2024-07-18,7.999886611550558,7.994804297085548,7.988624418173012,2980.620000000001,2965.5099813167653,2947.2400000000007
2024-07-19,8.009110469120941,8.000453757269854,7.999886611550558,3008.24,2982.3109253290563,2980.620000000001
2024-07-22,8.014514292786016,8.014052700238116,8.009110469120941,3024.5400000000022,3023.1442170414653,3008.24
2024-07-23,8.015660917061794,8.007923943483604,8.014514292786016,3028.010000000001,3004.6727628444164,3024.5400000000022
2024-07-24,8.02347375235293,8.01983179067076,8.015660917061794,3051.760000000001,3040.665821565859,3028.010000000001
2024-07-25,8.020063350779234,8.02681985229168,8.02347375235293,3041.370000000001,3061.9885973599767,3051.760000000001
2024-07-26,8.004108350874137,7.9991435503925095,8.020063350779234,2993.229999999999,2978.406039706916,3041.370000000001
2024-07-29,7.9748597005485555,7.997415917761619,8.004108350874137,2906.9500000000003,2973.264890531953,2993.229999999999
2024-07-30,7.98778939040904,7.982947077672388,7.9748597005485555,2944.7799999999997,2930.554923230354,2906.9500000000003
2024-07-31,7.98707600973586,7.999815044571054,7.98778939040904,2942.680000000001,2980.406693662489,2944.7799999999997
2024-08-01,7.984697798328767,7.988186524681483,7.98707600973586,2935.69,2945.9497053124664,2942.680000000001
2024-08-02,7.972121128921655,7.979006948703054,7.984697798328767,2898.999999999999,2919.0308769043586,2935.69
2024-08-05,7.9475795915004355,7.9727518473491275,7.972121128921655,2828.7199999999993,2900.829029461901,2898.999999999999
2024-08-06,7.948296973194149,7.944735604833544,7.9475795915004355,2830.750000000001,2820.6865869101816,2828.7199999999993
2024-08-07,7.963787083448461,7.954164800217778,7.948296973194149,2874.940000000001,2847.409180140977,2830.750000000001
2024-08-08,7.955954587426843,7.968370138017463,7.963787083448461,2852.510000000001,2888.1462462604864,2874.940000000001
2024-08-09,7.9544740931906635,7.9578623324705005,7.955954587426843,2848.289999999999,2857.9570559594454,2852.510000000001
2024-08-12,7.953237499707175,7.9545093243679394,7.9544740931906635,2844.769999999999,2848.3903503776432,2848.289999999999
2024-08-13,7.96714152114941,7.9525731308691725,7.953237499707175,2884.5999999999995,2842.880651142462,2844.769999999999
2024-08-14,7.96245399356334,7.978010005880817,7.96714152114941,2871.1100000000006,2916.1222201468877,2884.5999999999995
2024-08-15,7.950893616658773,7.948732211114414,7.96245399356334,2838.1099999999988,2831.982317899076,2871.1100000000006
2024-08-16,7.947395745873676,7.939077223735991,7.950893616658773,2828.1999999999994,2804.7711375476933,2838.1099999999988
2024-08-19,7.92863663022001,7.944643878973762,7.947395745873676,2775.6400000000012,2820.427868873572,2828.1999999999994
2024-08-20,7.926032039331152,7.927202573800171,7.92863663022001,2768.4200000000005,2771.66242835158,2775.6400000000012
2024-08-21,7.9259308934932164,7.9278023738630905,7.926032039331152,2768.1399999999994,2773.325370316989,2768.4200000000005
2024-08-22,7.910498898586491,7.921737397567299,7.9259308934932164,2725.7499999999995,2756.5561216365904,2768.1399999999994
2024-08-23,7.887009542348567,7.9084109401950125,7.910498898586491,2662.4700000000003,2720.0646848306455,2725.7499999999995
2024-08-26,7.924343732171656,7.881774376819776,7.887009542348567,2763.75,2648.5679503511715,2662.4700000000003
2024-08-27,7.912196072631594,7.925642839319662,7.924343732171656,2730.379999999999,2767.342740552484,2763.75
2024-08-28,7.900999644557578,7.908000079779327,7.912196072631594,2699.9799999999987,2718.947347474107,2730.379999999999
2024-08-29,7.90406533364102,7.898810838412395,7.900999644557578,2708.270000000001,2694.076730097665,2699.9799999999987
2024-08-30,7.882435666406985,7.896048781865792,7.90406533364102,2650.3199999999993,2686.6458048702675,2708.270000000001
2024-09-02,7.841913433517961,7.881488238784129,7.882435666406985,2545.0699999999993,2647.810202735958,2650.3199999999993
2024-09-03,7.833750767004005,7.839495588181671,7.841913433517961,2524.380000000001,2538.923847587129,2545.0699999999993
2024-09-04,7.865245534103608,7.841563480108622,7.833750767004005,2605.1499999999996,2544.1794999023537,2524.380000000001
2024-09-05,7.871547726284403,7.870563922482825,7.865245534103608,2621.6199999999994,2619.0421085553303,2605.1499999999996
2024-09-06,7.8722150297739955,7.868940507887213,7.871547726284403,2623.37,2614.793766712891,2621.6199999999994
2024-09-09,7.902180437380522,7.869164182528167,7.8722150297739955,2703.1699999999996,2615.378695184223,2623.37
2024-09-10,7.890350471803892,7.899419673565328,7.902180437380522,2671.38,2695.717478137507,2703.1699999999996
2024-09-11,7.889095651350108,7.895191414692495,7.890350471803892,2668.030000000001,2684.343350116498,2671.38
2024-09-12,7.869019376499023,7.876214706123428,7.889095651350108,2614.9999999999986,2633.8836425125455,2668.030000000001
2024-09-13,7.8931951368015465,7.862810831613588,7.869019376499023,2678.99,2598.814949918624,2614.9999999999986
2024-09-16,7.917244872487075,7.888449415197182,7.8931951368015465,2744.2,2666.3063795498188,2678.99
2024-09-17,7.928060020381486,7.913407773202293,7.917244872487075,2774.040000000001,2733.6904082109495,2744.2
2024-09-18,7.9199850837749715,7.92094914263011,7.928060020381486,2751.73,2754.384108826445,2774.040000000001
2024-09-19,7.9225909531705465,7.916138434661155,7.9199850837749715,2758.9100000000008,2741.165392429994,2751.73
2024-09-20,7.931051173340797,7.920651395137905,7.9225909531705465,2782.3499999999995,2753.5641199463475,2758.9100000000008
2024-09-23,7.944446063578774,7.9306716862952715,7.931051173340797,2819.8700000000003,2781.2943345372346,2782.3499999999995
2024-09-24,7.9627500024945235,7.94524598768339,7.944446063578774,2871.96,2822.126584412688,2819.8700000000003
2024-09-25,7.948070859139844,7.963569350079204,7.9627500024945235,2830.110000000001,2874.314097769763,2871.96
2024-09-26,7.94790830807725,7.94609874665479,7.948070859139844,2829.6499999999996,2824.5342045899224,2830.110000000001
2024-09-27,7.958073280513474,7.941894343234416,7.94790830807725,2858.5600000000004,2812.683653025799,2829.6499999999996
2024-09-30,7.957723392823852,7.953177679141275,7.958073280513474,2857.5600000000004,2844.599829338647,2858.5600000000004
2024-10-01,7.942429754940124,7.956124605154281,7.957723392823852,2814.190000000001,2852.995018497398,2857.5600000000004
2024-10-02,7.925443082436249,7.937350733853155,7.942429754940124,2766.790000000001,2799.932906335469,2814.190000000001
2024-10-03,7.931065549574009,7.917680508463774,7.925443082436249,2782.3900000000003,2745.395732680435,2766.790000000001
2024-10-04,7.93902333640882,7.9295833720143865,7.931065549574009,2804.62,2778.269058717654,2782.3900000000003
2024-10-07,7.935172272608095,7.929706054803041,7.93902333640882,2793.8399999999992,2778.6099254222204,2804.62
2024-10-08,7.93321247469624,7.932098430884381,7.935172272608095,2788.369999999999,2785.265363328059,2793.8399999999992
2024-10-09,7.918923369734425,7.930938655872064,7.93321247469624,2748.81,2782.0369546327356,2788.369999999999
2024-10-10,7.923543774117743,7.919889308271857,7.918923369734425,2761.5400000000013,2751.4664642951493,2748.81
2024-10-11,7.9209984777323,7.926196158903552,7.923543774117743,2754.52,2768.874389192684,2761.5400000000013
2024-10-14,7.927814860485532,7.920009973200649,7.9209984777323,2773.3599999999997,2751.798489831653,2754.52
2024-10-15,7.939440418232416,7.9255361548678955,7.927814860485532,2805.790000000001,2767.047523857155,2773.3599999999997
2024-10-16,7.931450037123325,7.940000639937898,7.939440418232416,2783.459999999999,2807.3623048375507,2805.790000000001
2024-10-17,7.9242641270132,7.928525897234989,7.931450037123325,2763.5300000000007,2775.332662113991,2783.459999999999
2024-10-18,7.92004686118372,7.9248852115931445,7.9242641270132,2751.9000000000015,2765.2469189899784,2763.5300000000007
2024-10-21,7.925775542462801,7.917527403913485,7.92004686118372,2767.710000000001,2744.975432277189,2751.9000000000015
2024-10-22,7.921241684726244,7.922133087533117,7.925775542462801,2755.189999999999,2757.647079060355,2767.710000000001
2024-10-23,7.913861120378637,7.922010673054256,7.921241684726244,2734.9299999999985,2757.309523791536,2755.189999999999
2024-10-24,7.907806108159585,7.905908315320714,7.913861120378637,2718.420000000001,2713.2658942503735,2734.9299999999985
2024-10-25,7.886216730964202,7.892776463738513,7.907806108159585,2660.360000000001,2677.8686138143385,2718.420000000001
2024-10-28,7.853628113797247,7.872725309223186,7.886216730964202,2575.0599999999995,2624.708993399975,2660.360000000001
2024-10-29,7.863135946227763,7.854284595423425,7.853628113797247,2599.6599999999994,2576.7510345821406,2575.0599999999995
2024-10-30,7.869164681429322,7.866641195333391,7.863135946227763,2615.38,2608.7884452806734,2599.6599999999994
2024-10-31,7.847840659422009,7.85490461396281,7.869164681429322,2560.2,2578.349163378505,2615.38
2024-11-01,7.853492185396352,7.849795932586354,7.847840659422009,2574.71,2565.2107874881176,2560.2
2024-11-02,7.861102846051892,7.853057856250149,7.853492185396352,2594.379999999999,2573.5919712177983,2574.71
2024-11-05,7.8695966477044434,7.863045543574762,7.861102846051892,2616.5100000000007,2599.4249944618214,2594.379999999999
2024-11-06,7.887159767498793,7.8782699255263635,7.8695966477044434,2662.8700000000003,2639.302417758348,2616.5100000000007
2024-11-07,7.897530645918667,7.906582746143604,7.887159767498793,2690.630000000001,2715.0964216128054,2662.8700000000003
2024-11-08,7.913725824400195,7.898253532210789,7.897530645918667,2734.5599999999986,2692.5757227275867,2690.630000000001
2024-11-11,7.93211445675928,7.912321394217659,7.913725824400195,2785.31,2730.7221969940465,2734.5599999999986
