date,source,p_synthetic_raw,imoex,fair_value_A,fair_ext,dev_ext
2024-11-20,polymarket,0.06,2596.89,2379.1331353171176,2671.08989399411,-0.027778883129671805
2024-11-21,polymarket,0.06,2568.6,2378.332064722093,2670.289118473233,-0.0380816885219436
2024-11-22,polymarket,0.06,2581.05,2386.869662036765,2676.319678310883,-0.03559727153783465
2024-11-25,polymarket,0.052,2530.69,2375.5503797851643,2668.4358552633144,-0.05162044835802204
2024-11-26,polymarket,0.071,2464.35,2377.8852473473257,2668.525214304489,-0.07651237965075941
2024-11-27,polymarket,0.058,2491.88,2384.8387350001203,2674.0295592565817,-0.06811800513799171
2024-11-28,polymarket,0.0545,2547.88,2379.069187087948,2669.3922337310087,-0.04552056164528917
2024-11-29,polymarket,0.0545,2578.0,2373.094350944776,2664.219958445326,-0.03236217721889545
2024-12-02,polymarket,0.0415,2586.74,2388.535831922482,2675.3169948065447,-0.0331089717511962
2024-12-03,polymarket,0.0385,2539.64,2393.7712013165583,2678.2901548676077,-0.051768160598888335
2024-12-04,polymarket,0.0425,2485.62,2391.508522241096,2675.487632880414,-0.07096561783617872
2024-12-05,polymarket,0.0365,2510.83,2395.342658777394,2677.7674978931996,-0.0623420435211578
2024-12-06,polymarket,0.0295,2536.23,2415.501136666752,2692.1869373191903,-0.0579294606764893
2024-12-09,polymarket,0.0695,2572.89,2400.526369281855,2678.104047663095,-0.03928676623109717
2024-12-10,polymarket,0.0845,2522.75,2400.365217516113,2676.617338692236,-0.05748574384092342
2024-12-11,polymarket,0.0585,2512.54,2429.3618641283947,2698.642145184975,-0.06896140176163257
2024-12-12,polymarket,0.0535,2492.63,2404.7499794334226,2680.6251927429034,-0.07013109973443943
2024-12-13,polymarket,0.055,2485.2,2419.6472837056726,2690.452803938657,-0.07628931592413724
2024-12-16,polymarket,0.0465,2420.3,2398.395616808368,2675.1328424124167,-0.09525988331204138
2024-12-17,polymarket,0.046,2377.15,2386.2532952451247,2665.972079119771,-0.10833649811333801
2024-12-18,polymarket,0.0305,2409.35,2401.4831491228606,2677.505351208615,-0.10015119151398555
2024-12-19,polymarket,0.0365,2416.45,2390.720552664531,2668.993578810309,-0.09462127628005734
2024-12-20,polymarket,0.028,2638.42,2520.7285563696505,2761.7327108821214,-0.04465048713665498
2024-12-23,polymarket,0.0195,2702.48,2623.981782516349,2834.133930518179,-0.04645296720120351
2024-12-24,polymarket,0.0175,2690.96,2608.696486926375,2823.155241958442,-0.04682535341794991
2024-12-25,polymarket,0.0155,2732.83,2609.6691898342183,2823.5424919140532,-0.03212719205531067
2024-12-26,polymarket,0.0105,2766.57,2612.613150652163,2825.5053649440233,-0.02085834473196646
2024-12-27,polymarket,0.007,2757.45,2605.794683712634,2820.7984062894034,-0.022457615598533542
2024-12-28,polymarket,0.009,2786.67,2589.072854120688,2808.8578923435116,-0.007899257703279372
2024-12-30,polymarket,0.635,2883.04,2618.501806881903,2785.4850807495613,0.03502259621659398
2025-01-03,polymarket,0.64,2828.5,2615.403448478228,2782.84567629573,0.016405625397467594
2025-01-06,polymarket,0.595,2816.26,2624.5300919048823,2792.136544584744,0.008639783560027814
2025-01-08,polymarket,0.595,2840.79,2636.4627452377163,2800.0378144362444,0.01455415543091898
2025-01-09,polymarket,0.595,2773.12,2603.401846090854,2777.1830192428447,-0.0014630001748867638
2025-01-10,polymarket,0.59,2824.59,2603.928371177539,2777.563824859871,0.01693072710669452
2025-01-13,polymarket,0.565,2866.11,2610.4701345857948,2783.623779185738,0.02963267573407169
2025-01-14,polymarket,0.575,2859.51,2607.952326518382,2780.9067509819,0.02826533072004178
2025-01-15,polymarket,0.605,2842.96,2589.298577249321,2765.4641901793925,0.028022713183489367
2025-01-16,polymarket,0.605,2911.29,2594.0811179093066,2768.33431561061,0.0516396027688073
2025-01-17,polymarket,0.61,2945.52,2585.943938718404,2762.0768916607894,0.06641491730120141
2025-01-20,polymarket,0.62,2929.55,2604.0849104476306,2773.450646658352,0.05628344370566962
2025-01-21,polymarket,0.65,2934.71,2594.978623182721,2764.8104852588335,0.06145069097756295
2025-01-22,polymarket,0.64,2972.62,2596.243357310369,2766.3006290528683,0.07458313416129747
2025-01-23,polymarket,0.655,2926.1,2590.2154705708786,2761.1895809021285,0.059724410173962905
2025-01-24,polymarket,0.65,2947.94,2590.391161095205,2761.6156327559506,0.06746933390513421
2025-01-27,polymarket,0.64,2891.39,2609.095149451531,2775.0396491309666,0.041927455308780726
2025-01-28,polymarket,0.645,2931.97,2608.348369831399,2774.1347126452847,0.05689532185847268
2025-01-29,polymarket,0.625,2950.68,2598.1210619978488,2768.42240981593,0.0658344584763666
2025-01-30,polymarket,0.625,2967.47,2589.214321378199,2762.3650896192635,0.07424974749047597
2025-01-31,polymarket,0.635,2948.1,2582.447645855289,2757.0415169732223,0.06929836995582428
2025-02-03,polymarket,0.635,2926.17,2559.2429392231866,2741.1421302549434,0.06750028307647371
2025-02-04,polymarket,0.625,2917.71,2550.89278095884,2736.0249801271098,0.06640473723469054
2025-02-05,polymarket,0.615,2930.56,2563.4524787972086,2745.5293388034665,0.06739343797257402
2025-02-06,polymarket,0.625,2970.12,2572.233345111032,2751.0562799252752,0.07962894895071893
2025-02-07,polymarket,0.615,2966.53,2575.3099649869287,2754.2319040891384,0.07708069011751273
2025-02-10,polymarket,0.645,3012.39,2570.981755445428,2749.3085881352513,0.09569002657616776
2025-02-11,polymarket,0.615,3018.02,2559.5196201112544,2743.4730980492454,0.10007275163221818
2025-02-12,polymarket,0.645,3025.63,2566.747635846503,2746.486495627405,0.10163658361947547
2025-02-13,polymarket,0.685,3206.97,2676.046489368881,2818.5068596316205,0.1378258630242084
2025-02-14,polymarket,0.685,3185.0,2613.446884780901,2776.2796313440645,0.14721873259505358
2025-02-17,polymarket,0.74,3308.41,2617.752070847971,2775.9582117578834,0.19180828658978255
2025-02-18,polymarket,0.735,3258.76,2625.467800783791,2781.7931167636416,0.1714602284267872
2025-02-19,polymarket,0.71,3270.64,2620.0555070993423,2780.162558191056,0.17642041842620815
2025-02-20,polymarket,0.67,3292.62,2629.639019224968,2789.9388393488325,0.18017640873034058
2025-02-21,polymarket,0.665,3283.29,2620.964934319584,2785.1875560734998,0.17883982098093054
2025-02-24,polymarket,0.695,3303.63,2613.8737786760644,2778.957233199444,0.18880202996017115
2025-02-25,polymarket,0.725,3326.14,2616.7302664016324,2779.4800546715537,0.1966770527493653
2025-02-26,polymarket,0.735,3276.0,2628.117542535967,2787.4746748040798,0.17525731430376368
2025-02-27,polymarket,0.705,3232.65,2621.629157357703,2786.1131151338736,0.16027234588595318
2025-02-28,polymarket,0.705,3200.48,2609.457963262163,2778.954249445258,0.1516850270704846
2025-03-03,polymarket,0.595,3145.73,2613.768904485774,2790.719679073133,0.1272110286063466
2025-03-04,polymarket,0.645,3241.63,2628.230814779304,2798.4650838792295,0.15835999479631013
2025-03-05,polymarket,0.705,3263.62,2668.676311752138,2823.3508669630023,0.15593851199606035
2025-03-06,polymarket,0.735,3207.7,2694.910322150818,2840.2751919007087,0.1293623973997431
2025-03-07,polymarket,0.71,3166.88,2697.5850233861565,2845.012351006857,0.11313400761836179
2025-03-10,polymarket,0.72,3200.81,2724.429239029146,2863.4251173100583,0.11782563498880161
2025-03-11,polymarket,0.715,3200.95,2692.315395426069,2843.085780402453,0.12587176302042113
2025-03-12,polymarket,0.775,3183.97,2698.996720040689,2844.305946177186,0.11941895852636053
2025-03-13,polymarket,0.76,3121.57,2682.706785277972,2835.45267785281,0.10090710537403735
2025-03-14,polymarket,0.735,3195.08,2702.7600232829973,2852.1350544099478,0.12024148192414441
2025-03-17,polymarket,0.735,3245.19,2713.6650280992785,2860.8731003738453,0.13433552840072993
2025-03-18,polymarket,0.75,3257.49,2721.302968540845,2866.382579411623,0.1364463429960765
2025-03-19,polymarket,0.735,3229.79,2707.012264788679,2859.3188856751854,0.12956621109342747
2025-03-20,polymarket,0.695,3223.14,2691.79606266085,2853.1502020957864,0.1296776446022494
2025-03-21,polymarket,0.695,3191.61,2670.8766237103405,2839.947916566628,0.12382694815703377
2025-03-24,polymarket,0.705,3178.66,2638.6420205038826,2818.3697949382668,0.12783638460389657
2025-03-25,polymarket,0.68,3164.62,2627.132183247193,2813.4409420155002,0.12482190499898005
2025-03-26,polymarket,0.655,3146.31,2609.644040728333,2804.186890735953,0.1220043893630276
2025-03-27,polymarket,0.635,3083.99,2593.64297673979,2795.4756234612832,0.10320761666363087
2025-03-28,polymarket,0.605,3025.65,2585.2755010686897,2792.7548967310745,0.08339260403465043
2025-03-31,polymarket,0.535,3013.36,2564.7130271360093,2784.2476088346884,0.08228879875421846
2025-04-01,polymarket,0.495,2964.43,2578.0781713334936,2797.2102203635136,0.05978091257465623
2025-04-02,polymarket,0.49,2926.39,2560.785559712189,2786.5583870045944,0.05018075833168423
2025-04-03,polymarket,0.45,2859.58,2522.2222899868734,2763.682592335476,0.034699139449109184
2025-04-04,polymarket,0.455,2781.97,2498.4152070091427,2748.315202501494,0.012245610499070025
2025-04-07,polymarket,0.435,2729.89,2473.121039439828,2733.6983467393193,-0.0013931115493638346
2025-04-08,polymarket,0.465,2746.41,2483.485027769536,2740.837262681847,0.002033224443504622
2025-04-09,polymarket,0.48,2650.69,2438.8453489003277,2710.2642104791266,-0.021980960471966293
2025-04-10,polymarket,0.475,2764.28,2455.157819868373,2724.334100126099,0.014662628886835893
2025-04-11,polymarket,0.435,2829.92,2473.624961447844,2742.277271645879,0.031959834718507274
2025-04-14,polymarket,0.425,2819.69,2470.414858208056,2742.8600582692443,0.028010886482934705
2025-04-15,polymarket,0.435,2805.55,2448.610047359292,2728.838522645645,0.02811140223862818
2025-04-16,polymarket,0.44,2861.83,2450.7300308822278,2732.235705408089,0.04743159396365271
2025-04-17,polymarket,0.445,2865.32,2443.5739589989057,2728.8106331766985,0.05002522533576714
2025-04-18,polymarket,0.485,2872.77,2423.043483836125,2713.3421843960114,0.05875698852906641
2025-04-21,polymarket,0.51,2922.46,2422.021488966318,2712.8025026797604,0.07728446767250308
2025-04-22,polymarket,0.525,2954.49,2417.773672069197,2710.5278828528017,0.09000538924190327
2025-04-23,polymarket,0.615,2943.23,2405.615543514361,2697.4605791372624,0.09111140409745788
2025-04-24,polymarket,0.585,2944.43,2404.3662706611926,2700.3005609269962,0.09040824662466296
2025-04-25,polymarket,0.605,3006.14,2405.6558598716024,2701.439685899683,0.11279182566640955
2025-04-28,polymarket,0.61,3034.3,2390.126323909335,2691.3960060619984,0.12740748413301417
2025-04-29,polymarket,0.62,2957.66,2362.7549346442656,2672.4912259504276,0.10670522368063406
2025-04-30,polymarket,0.575,2918.47,2360.3678560850585,2675.524690973055,0.09080286563851092
2025-05-02,polymarket,0.565,2836.7,2325.6327792351044,2652.588630788045,0.06940818756252387
2025-05-05,polymarket,0.5,2738.8,2311.6801379825038,2648.6774654777582,0.03402548467938349
2025-05-06,polymarket,0.5,2820.07,2302.279166613697,2643.5474050831394,0.06677489292510308
2025-05-07,polymarket,0.48,2833.09,2319.5543201905,2659.409571898488,0.06530789011845428
2025-05-08,polymarket,0.46,2850.93,2322.8047282793523,2664.801177943734,0.0698471704368917
